Subject name,
Gender,Male
Age,0
Comment,
Weather,
Temperature(F),
Pressure(hPa),
Humidity(%),
Measurement location,
Experimenter name,
Baud Rate,9600
Channel interval time (msec),122
Round interval time (sec),1
Round repeats number,2099
Total channels number got data,1
Start time,5/7/2025 11:26:02 AM
End time,5/7/2025 12:01:00 PM

BP(uA),,CH01
No,Time (hr:min:sec),LeftLU,Event messages
1654,0:27:34,44
1655,0:27:35,42
1656,0:27:36,49
1657,0:27:37,43
1658,0:27:38,41
1659,0:27:39,43
1660,0:27:40,47
1661,0:27:41,48
1662,0:27:42,41
1663,0:27:43,42
1664,0:27:44,44
1665,0:27:45,47
1666,0:27:46,49
1667,0:27:47,45
1668,0:27:48,42
1669,0:27:49,41
1670,0:27:50,45
1671,0:27:51,41
1672,0:27:52,49
1673,0:27:53,43
1674,0:27:54,40
1675,0:27:55,43
1676,0:27:56,47
1677,0:27:57,42
1678,0:27:58,43
1679,0:27:59,41
1680,0:28:00,41
1681,0:28:01,43
1682,0:28:02,42
1683,0:28:03,46
1684,0:28:04,42
1685,0:28:05,41
1686,0:28:06,42
1687,0:28:07,42
1688,0:28:08,45
1689,0:28:09,48
1690,0:28:10,40
1691,0:28:11,45
1692,0:28:12,45
1693,0:28:13,42
1694,0:28:14,42
1695,0:28:15,48
1696,0:28:16,44
1697,0:28:17,48
1698,0:28:18,41
1699,0:28:19,45
1700,0:28:20,44
1701,0:28:21,42
1702,0:28:22,47
1703,0:28:23,43
1704,0:28:24,46
1705,0:28:25,46
1706,0:28:26,42
1707,0:28:27,41
1708,0:28:28,40
1709,0:28:29,42
1710,0:28:30,46
1711,0:28:31,43
1712,0:28:32,40
1713,0:28:33,48
1714,0:28:34,43
1715,0:28:35,41
1716,0:28:36,46
1717,0:28:37,43
1718,0:28:38,42
1719,0:28:39,40
1720,0:28:40,47
1721,0:28:41,46
1722,0:28:42,42
1723,0:28:43,42
1724,0:28:44,47
1725,0:28:45,46
1726,0:28:46,42
1727,0:28:47,47
1728,0:28:48,43
1729,0:28:49,39
1730,0:28:50,39
1731,0:28:51,45
1732,0:28:52,43
1733,0:28:53,41
1734,0:28:54,47
1735,0:28:55,47
1736,0:28:56,41
1737,0:28:57,47
1738,0:28:58,44
1739,0:28:59,42
1740,0:29:00,45
1741,0:29:01,47
1742,0:29:02,41
1743,0:29:03,42
1744,0:29:04,40
1745,0:29:05,45
1746,0:29:06,43
1747,0:29:07,42
1748,0:29:08,48
1749,0:29:09,44
1750,0:29:10,41
1751,0:29:11,44
1752,0:29:12,41
1753,0:29:13,41
1754,0:29:14,46
1755,0:29:15,41
1756,0:29:16,46
1757,0:29:17,44
1758,0:29:18,42
1759,0:29:19,41
1760,0:29:20,41
1761,0:29:21,47
1762,0:29:22,44
1763,0:29:23,43
1764,0:29:24,39
1765,0:29:25,47
1766,0:29:26,41
1767,0:29:27,40
1768,0:29:28,40
1769,0:29:29,42
1770,0:29:30,46
1771,0:29:31,42
1772,0:29:32,44
1773,0:29:33,45
1774,0:29:34,39
1775,0:29:35,42
1776,0:29:36,44
1777,0:29:37,41
1778,0:29:38,41
1779,0:29:39,40
1780,0:29:40,43
1781,0:29:41,43
1782,0:29:42,42
1783,0:29:43,43
1784,0:29:44,43
1785,0:29:45,40
1786,0:29:46,49
1787,0:29:47,42
1788,0:29:48,48
1789,0:29:49,41
1790,0:29:50,41
1791,0:29:51,40
1792,0:29:52,42
1793,0:29:53,48
1794,0:29:54,41
1795,0:29:55,46
1796,0:29:56,46
1797,0:29:57,45
1798,0:29:58,48
1799,0:29:59,45
1800,0:30:00,42
1801,0:30:01,48
1802,0:30:02,46
1803,0:30:03,39
1804,0:30:04,41
1805,0:30:05,43
1806,0:30:06,44
1807,0:30:07,45
1808,0:30:08,42
1809,0:30:09,42
1810,0:30:10,48
1811,0:30:11,40
1812,0:30:12,44
1813,0:30:13,45
1814,0:30:14,40
1815,0:30:15,47
1816,0:30:16,42
1817,0:30:17,41
1818,0:30:18,46
1819,0:30:19,41
1820,0:30:20,41
1821,0:30:21,44
1822,0:30:22,46
1823,0:30:23,44
1824,0:30:24,41
1825,0:30:25,44
1826,0:30:26,47
1827,0:30:27,42
1828,0:30:28,44
1829,0:30:29,47
1830,0:30:30,41
1831,0:30:31,40
1832,0:30:32,39
1833,0:30:33,41
1834,0:30:34,46
1835,0:30:35,48
1836,0:30:36,41
1837,0:30:37,42
1838,0:30:38,41
1839,0:30:39,44
1840,0:30:40,42
1841,0:30:41,47
1842,0:30:42,44
1843,0:30:43,46
1844,0:30:44,41
1845,0:30:45,45
1846,0:30:46,45
1847,0:30:47,44
1848,0:30:48,41
1849,0:30:49,43
1850,0:30:50,40
1851,0:30:51,44
1852,0:30:52,44
1853,0:30:53,48
1854,0:30:54,48
1855,0:30:55,43
1856,0:30:56,42
1857,0:30:57,41
1858,0:30:58,42
1859,0:30:59,42
1860,0:31:00,43
1861,0:31:01,44
1862,0:31:02,48
1863,0:31:03,43
1864,0:31:04,46
1865,0:31:05,40
1866,0:31:06,45
1867,0:31:07,41
1868,0:31:08,47
1869,0:31:09,47
1870,0:31:10,42
1871,0:31:11,47
1872,0:31:12,48
1873,0:31:13,47
1874,0:31:14,45
1875,0:31:15,45
1876,0:31:16,48
1877,0:31:17,45
1878,0:31:18,45
1879,0:31:19,49
1880,0:31:20,44
1881,0:31:21,45
1882,0:31:22,49
1883,0:31:23,50
1884,0:31:24,43
1885,0:31:25,45
1886,0:31:26,47
1887,0:31:27,41
1888,0:31:28,40
1889,0:31:29,43
1890,0:31:30,42
1891,0:31:31,44
1892,0:31:32,45
1893,0:31:33,46
1894,0:31:34,45
1895,0:31:35,43
1896,0:31:36,41
1897,0:31:37,47
1898,0:31:38,42
1899,0:31:39,42
1900,0:31:40,48
1901,0:31:41,46
1902,0:31:42,42
1903,0:31:43,45
1904,0:31:44,42
1905,0:31:45,47
1906,0:31:46,46
1907,0:31:47,45
1908,0:31:48,41
1909,0:31:49,46
1910,0:31:50,42
1911,0:31:51,41
1912,0:31:52,46
1913,0:31:53,41
1914,0:31:54,46
1915,0:31:55,42
1916,0:31:56,43
1917,0:31:57,42
1918,0:31:58,44
1919,0:31:59,43
1920,0:32:00,47
1921,0:32:01,44
1922,0:32:02,44
1923,0:32:03,48
1924,0:32:04,43
1925,0:32:05,45
1926,0:32:06,49
1927,0:32:07,45
1928,0:32:08,45
1929,0:32:09,50
1930,0:32:10,48
1931,0:32:11,44
1932,0:32:12,46
1933,0:32:13,48
1934,0:32:14,43
1935,0:32:15,46
1936,0:32:16,49
1937,0:32:17,46
1938,0:32:18,42
1939,0:32:19,43
1940,0:32:20,46
1941,0:32:21,44
1942,0:32:22,45
1943,0:32:23,46
1944,0:32:24,49
1945,0:32:25,43
1946,0:32:26,43
1947,0:32:27,46
1948,0:32:28,41
1949,0:32:29,44
1950,0:32:30,43
1951,0:32:31,44
1952,0:32:32,44
1953,0:32:33,44
1954,0:32:34,44
1955,0:32:35,46
1956,0:32:36,44
1957,0:32:37,46
1958,0:32:38,43
1959,0:32:39,46
1960,0:32:40,43
1961,0:32:41,46
1962,0:32:42,45
1963,0:32:43,48
1964,0:32:44,46
1965,0:32:45,43
1966,0:32:46,46
1967,0:32:47,41
1968,0:32:48,48
1969,0:32:49,45
1970,0:32:50,41
1971,0:32:51,39
1972,0:32:52,44
1973,0:32:53,42
1974,0:32:54,47
1975,0:32:55,42
1976,0:32:56,41
1977,0:32:57,42
1978,0:32:58,44
1979,0:32:59,39
1980,0:33:00,42
1981,0:33:01,45
1982,0:33:02,44
1983,0:33:03,39
1984,0:33:04,43
1985,0:33:05,45
1986,0:33:06,38
1987,0:33:07,43
1988,0:33:08,41
1989,0:33:09,40
1990,0:33:10,44
1991,0:33:11,43
1992,0:33:12,44
1993,0:33:13,43
1994,0:33:14,47
1995,0:33:15,42
1996,0:33:16,45
1997,0:33:17,42
1998,0:33:18,42
1999,0:33:19,40
2000,0:33:20,44
2001,0:33:21,38
2002,0:33:22,43
2003,0:33:23,43
2004,0:33:24,39
2005,0:33:25,42
2006,0:33:26,44
2007,0:33:27,44
2008,0:33:28,44
2009,0:33:29,43
2010,0:33:30,40
2011,0:33:31,39
2012,0:33:32,47
2013,0:33:33,41
2014,0:33:34,41
2015,0:33:35,45
2016,0:33:36,41
2017,0:33:37,42
2018,0:33:38,43
2019,0:33:39,43
2020,0:33:40,42
2021,0:33:41,43
2022,0:33:42,40
2023,0:33:43,39
2024,0:33:44,43
2025,0:33:45,46
2026,0:33:46,42
2027,0:33:47,42
2028,0:33:48,42
2029,0:33:49,44
2030,0:33:50,42
2031,0:33:51,46
2032,0:33:52,45
2033,0:33:53,44
2034,0:33:54,42
2035,0:33:55,40
2036,0:33:56,42
2037,0:33:57,52
2038,0:33:58,51
2039,0:33:59,61
2040,0:34:00,57
2041,0:34:01,52
2042,0:34:02,62
2043,0:34:03,55
2044,0:34:04,61
2045,0:34:05,58
2046,0:34:06,64
2047,0:34:07,62
2048,0:34:08,64
2049,0:34:09,53
2050,0:34:10,66
2051,0:34:11,61
2052,0:34:12,63
2053,0:34:13,63
2054,0:34:14,63
2055,0:34:15,63
2056,0:34:16,58
2057,0:34:17,60
2058,0:34:18,57
2059,0:34:19,60
2060,0:34:20,57
2061,0:34:21,57
2062,0:34:22,55
2063,0:34:23,53
2064,0:34:24,56
2065,0:34:25,57
2066,0:34:26,56
2067,0:34:27,58
2068,0:34:28,58
2069,0:34:29,53
2070,0:34:30,56
2071,0:34:31,8
2072,0:34:32,8
2073,0:34:33,5
2074,0:34:34,8
2075,0:34:35,7
2076,0:34:36,10
2077,0:34:37,10
2078,0:34:38,10
2079,0:34:39,11
2080,0:34:40,8
2081,0:34:41,5
2082,0:34:42,3
2083,0:34:43,1
2084,0:34:44,4
2085,0:34:45,1
2086,0:34:46,6
2087,0:34:47,2
2088,0:34:48,4
2089,0:34:49,3
2090,0:34:50,2
2091,0:34:51,1
2092,0:34:52,3
2093,0:34:53,4
2094,0:34:54,1
2095,0:34:55,2
2096,0:34:56,0
2097,0:34:57,6
2098,0:34:58,1

IQ(pC),,CH01
No,Time (hr:min:sec),LeftLU,Event messages
0,0:00:00,1626
1,0:00:01,1551
2,0:00:02,1505
3,0:00:03,1714
4,0:00:04,1679
5,0:00:05,1609
6,0:00:06,1547
7,0:00:07,1655
8,0:00:08,1718
9,0:00:09,1552
10,0:00:10,1546
11,0:00:11,1646
12,0:00:12,1531
13,0:00:13,1717
14,0:00:14,1692
15,0:00:15,1598
16,0:00:16,1657
17,0:00:17,1672
18,0:00:18,1647
19,0:00:19,1734
20,0:00:20,1753
21,0:00:21,1537
22,0:00:22,1666
23,0:00:23,1546
24,0:00:24,1659
25,0:00:25,1585
26,0:00:26,1544
27,0:00:27,1490
28,0:00:28,1547
29,0:00:29,1722
30,0:00:30,1554
31,0:00:31,1639
32,0:00:32,1703
33,0:00:33,1677
34,0:00:34,1574
35,0:00:35,1587
36,0:00:36,1692
37,0:00:37,1653
38,0:00:38,1681
39,0:00:39,1561
40,0:00:40,1697
41,0:00:41,1645
42,0:00:42,1610
43,0:00:43,1570
44,0:00:44,1574
45,0:00:45,1557
46,0:00:46,1560
47,0:00:47,1648
48,0:00:48,1606
49,0:00:49,1705
50,0:00:50,1587
51,0:00:51,1715
52,0:00:52,1573
53,0:00:53,1589
54,0:00:54,1575
55,0:00:55,1572
56,0:00:56,1716
57,0:00:57,1714
58,0:00:58,1610
59,0:00:59,1576
60,0:01:00,1657
61,0:01:01,1629
62,0:01:02,1593
63,0:01:03,1585
64,0:01:04,1627
65,0:01:05,1680
66,0:01:06,1631
67,0:01:07,1692
68,0:01:08,1657
69,0:01:09,1693
70,0:01:10,1582
71,0:01:11,1495
72,0:01:12,1591
73,0:01:13,1608
74,0:01:14,1548
75,0:01:15,1707
76,0:01:16,1688
77,0:01:17,1578
78,0:01:18,1569
79,0:01:19,1560
80,0:01:20,1721
81,0:01:21,1551
82,0:01:22,1575
83,0:01:23,1760
84,0:01:24,1618
85,0:01:25,1730
86,0:01:26,1575
87,0:01:27,1702
88,0:01:28,1618
89,0:01:29,1740
90,0:01:30,1596
91,0:01:31,1581
92,0:01:32,1606
93,0:01:33,1671
94,0:01:34,1529
95,0:01:35,1707
96,0:01:36,1687
97,0:01:37,1578
98,0:01:38,1564
99,0:01:39,1516
100,0:01:40,1631
101,0:01:41,1571
102,0:01:42,1540
103,0:01:43,1731
104,0:01:44,1589
105,0:01:45,1641
106,0:01:46,1697
107,0:01:47,1604
108,0:01:48,1608
109,0:01:49,1543
110,0:01:50,1666
111,0:01:51,1594
112,0:01:52,1606
113,0:01:53,1615
114,0:01:54,1607
115,0:01:55,1755
116,0:01:56,1702
117,0:01:57,1589
118,0:01:58,1664
119,0:01:59,1671
120,0:02:00,1614
121,0:02:01,1614
122,0:02:02,1729
123,0:02:03,1685
124,0:02:04,1678
125,0:02:05,1565
126,0:02:06,1662
127,0:02:07,1661
128,0:02:08,1760
129,0:02:09,1721
130,0:02:10,1526
131,0:02:11,1619
132,0:02:12,1582
133,0:02:13,1589
134,0:02:14,1622
135,0:02:15,1610
136,0:02:16,1641
137,0:02:17,1661
138,0:02:18,1664
139,0:02:19,1673
140,0:02:20,1665
141,0:02:21,1525
142,0:02:22,1547
143,0:02:23,1683
144,0:02:24,1670
145,0:02:25,1637
146,0:02:26,1580
147,0:02:27,1601
148,0:02:28,1607
149,0:02:29,1633
150,0:02:30,1620
151,0:02:31,1628
152,0:02:32,1662
153,0:02:33,1602
154,0:02:34,1593
155,0:02:35,1722
156,0:02:36,1721
157,0:02:37,1609
158,0:02:38,1600
159,0:02:39,1611
160,0:02:40,1668
161,0:02:41,1618
162,0:02:42,1605
163,0:02:43,1625
164,0:02:44,1581
165,0:02:45,1577
166,0:02:46,1556
167,0:02:47,1645
168,0:02:48,1589
169,0:02:49,1701
170,0:02:50,1717
171,0:02:51,1655
172,0:02:52,1671
173,0:02:53,1659
174,0:02:54,1652
175,0:02:55,1698
176,0:02:56,1723
177,0:02:57,1630
178,0:02:58,1644
179,0:02:59,1521
180,0:03:00,1580
181,0:03:01,1614
182,0:03:02,1653
183,0:03:03,1665
184,0:03:04,1613
185,0:03:05,1632
186,0:03:06,1653
187,0:03:07,1620
188,0:03:08,1574
189,0:03:09,1585
190,0:03:10,1618
191,0:03:11,1540
192,0:03:12,1608
193,0:03:13,1735
194,0:03:14,1585
195,0:03:15,1663
196,0:03:16,1644
197,0:03:17,1580
198,0:03:18,1554
199,0:03:19,1703
200,0:03:20,1608
201,0:03:21,1593
202,0:03:22,1633
203,0:03:23,1595
204,0:03:24,1646
205,0:03:25,1702
206,0:03:26,1630
207,0:03:27,1730
208,0:03:28,1592
209,0:03:29,1617
210,0:03:30,1509
211,0:03:31,1582
212,0:03:32,1661
213,0:03:33,1710
214,0:03:34,1669
215,0:03:35,1613
216,0:03:36,1658
217,0:03:37,1690
218,0:03:38,1671
219,0:03:39,1592
220,0:03:40,1676
221,0:03:41,1659
222,0:03:42,1520
223,0:03:43,1584
224,0:03:44,1636
225,0:03:45,1608
226,0:03:46,1605
227,0:03:47,1614
228,0:03:48,1591
229,0:03:49,1586
230,0:03:50,1597
231,0:03:51,1562
232,0:03:52,1605
233,0:03:53,1712
234,0:03:54,1651
235,0:03:55,1583
236,0:03:56,1633
237,0:03:57,1580
238,0:03:58,1594
239,0:03:59,1516
240,0:04:00,1668
241,0:04:01,1627
242,0:04:02,1541
243,0:04:03,1690
244,0:04:04,1536
245,0:04:05,1563
246,0:04:06,1595
247,0:04:07,1626
248,0:04:08,1689
249,0:04:09,1524
250,0:04:10,1608
251,0:04:11,1538
252,0:04:12,1577
253,0:04:13,1628
254,0:04:14,1520
255,0:04:15,1639
256,0:04:16,1594
257,0:04:17,1632
258,0:04:18,1581
259,0:04:19,1578
260,0:04:20,1654
261,0:04:21,1576
262,0:04:22,1566
263,0:04:23,1657
264,0:04:24,1609
265,0:04:25,1619
266,0:04:26,1602
267,0:04:27,1576
268,0:04:28,1703
269,0:04:29,1640
270,0:04:30,1607
271,0:04:31,1593
272,0:04:32,1546
273,0:04:33,1649
274,0:04:34,1622
275,0:04:35,1643
276,0:04:36,1586
277,0:04:37,1635
278,0:04:38,1672
279,0:04:39,1566
280,0:04:40,1565
281,0:04:41,1656
282,0:04:42,1619
283,0:04:43,1579
284,0:04:44,1619
285,0:04:45,1680
286,0:04:46,1700
287,0:04:47,1523
288,0:04:48,1571
289,0:04:49,1592
290,0:04:50,1555
291,0:04:51,1583
292,0:04:52,1556
293,0:04:53,1624
294,0:04:54,1573
295,0:04:55,1552
296,0:04:56,1624
297,0:04:57,1549
298,0:04:58,1629
299,0:04:59,1584
300,0:05:00,1572
301,0:05:01,1609
302,0:05:02,1484
303,0:05:03,1696
304,0:05:04,1616
305,0:05:05,1554
306,0:05:06,1524
307,0:05:07,1648
308,0:05:08,1626
309,0:05:09,1546
310,0:05:10,1558
311,0:05:11,1510
312,0:05:12,1674
313,0:05:13,1608
314,0:05:14,1554
315,0:05:15,1587
316,0:05:16,1559
317,0:05:17,1538
318,0:05:18,1629
319,0:05:19,1516
320,0:05:20,1560
321,0:05:21,1629
322,0:05:22,1689
323,0:05:23,1531
324,0:05:24,1595
325,0:05:25,1596
326,0:05:26,1629
327,0:05:27,1601
328,0:05:28,1529
329,0:05:29,1509
330,0:05:30,1528
331,0:05:31,1672
332,0:05:32,1627
333,0:05:33,1681
334,0:05:34,1539
335,0:05:35,1580
336,0:05:36,1679
337,0:05:37,1583
338,0:05:38,1595
339,0:05:39,1580
340,0:05:40,1632
341,0:05:41,1526
342,0:05:42,1561
343,0:05:43,1569
344,0:05:44,1617
345,0:05:45,1538
346,0:05:46,1598
347,0:05:47,1632
348,0:05:48,1568
349,0:05:49,1678
350,0:05:50,1468
351,0:05:51,1606
352,0:05:52,1518
353,0:05:53,1534
354,0:05:54,1527
355,0:05:55,1582
356,0:05:56,1514
357,0:05:57,1609
358,0:05:58,1623
359,0:05:59,1578
360,0:06:00,1513
361,0:06:01,1537
362,0:06:02,1513
363,0:06:03,1559
364,0:06:04,1641
365,0:06:05,1543
366,0:06:06,1555
367,0:06:07,1585
368,0:06:08,1557
369,0:06:09,1563
370,0:06:10,1590
371,0:06:11,1535
372,0:06:12,1593
373,0:06:13,1520
374,0:06:14,1587
375,0:06:15,1526
376,0:06:16,1613
377,0:06:17,1579
378,0:06:18,1637
379,0:06:19,1508
380,0:06:20,1526
381,0:06:21,1574
382,0:06:22,1583
383,0:06:23,1555
384,0:06:24,1568
385,0:06:25,1518
386,0:06:26,1554
387,0:06:27,1526
388,0:06:28,1512
389,0:06:29,1577
390,0:06:30,1505
391,0:06:31,1589
392,0:06:32,1467
393,0:06:33,1567
394,0:06:34,1523
395,0:06:35,1530
396,0:06:36,1575
397,0:06:37,1466
398,0:06:38,1516
399,0:06:39,1518
400,0:06:40,1567
401,0:06:41,1568
402,0:06:42,1486
403,0:06:43,1558
404,0:06:44,1495
405,0:06:45,1494
406,0:06:46,1547
407,0:06:47,1551
408,0:06:48,1509
409,0:06:49,1521
410,0:06:50,1614
411,0:06:51,1495
412,0:06:52,1548
413,0:06:53,1544
414,0:06:54,1515
415,0:06:55,1500
416,0:06:56,1489
417,0:06:57,1553
418,0:06:58,1548
419,0:06:59,1582
420,0:07:00,1568
421,0:07:01,1558
422,0:07:02,1517
423,0:07:03,1429
424,0:07:04,1527
425,0:07:05,1530
426,0:07:06,1505
427,0:07:07,1548
428,0:07:08,1465
429,0:07:09,1533
430,0:07:10,1585
431,0:07:11,1504
432,0:07:12,1553
433,0:07:13,1537
434,0:07:14,1548
435,0:07:15,1544
436,0:07:16,1512
437,0:07:17,1497
438,0:07:18,1511
439,0:07:19,1511
440,0:07:20,1569
441,0:07:21,1495
442,0:07:22,1624
443,0:07:23,1555
444,0:07:24,1500
445,0:07:25,1466
446,0:07:26,1548
447,0:07:27,1606
448,0:07:28,1433
449,0:07:29,1453
450,0:07:30,1447
451,0:07:31,1504
452,0:07:32,1476
453,0:07:33,1473
454,0:07:34,1591
455,0:07:35,1546
456,0:07:36,1504
457,0:07:37,1511
458,0:07:38,1565
459,0:07:39,1570
460,0:07:40,1520
461,0:07:41,1566
462,0:07:42,1515
463,0:07:43,1564
464,0:07:44,1532
465,0:07:45,1518
466,0:07:46,1591
467,0:07:47,1453
468,0:07:48,1518
469,0:07:49,1524
470,0:07:50,1516
471,0:07:51,1541
472,0:07:52,1579
473,0:07:53,1510
474,0:07:54,1485
475,0:07:55,1568
476,0:07:56,1572
477,0:07:57,1545
478,0:07:58,1516
479,0:07:59,1527
480,0:08:00,1444
481,0:08:01,1507
482,0:08:02,1522
483,0:08:03,1561
484,0:08:04,1453
485,0:08:05,1498
486,0:08:06,1555
487,0:08:07,1498
488,0:08:08,1452
489,0:08:09,1481
490,0:08:10,1573
491,0:08:11,1517
492,0:08:12,1486
493,0:08:13,1541
494,0:08:14,1540
495,0:08:15,1526
496,0:08:16,1552
497,0:08:17,1547
498,0:08:18,1494
499,0:08:19,1435
500,0:08:20,1487
501,0:08:21,1484
502,0:08:22,1507
503,0:08:23,1541
504,0:08:24,1534
505,0:08:25,1516
506,0:08:26,1569
507,0:08:27,1518
508,0:08:28,1467
509,0:08:29,1504
510,0:08:30,1454
511,0:08:31,1576
512,0:08:32,1507
513,0:08:33,1487
514,0:08:34,1588
515,0:08:35,1565
516,0:08:36,1552
517,0:08:37,1532
518,0:08:38,1528
519,0:08:39,1515
520,0:08:40,1535
521,0:08:41,1505
522,0:08:42,1506
523,0:08:43,1489
524,0:08:44,1458
525,0:08:45,1534
526,0:08:46,1501
527,0:08:47,1491
528,0:08:48,1430
529,0:08:49,1492
530,0:08:50,1593
531,0:08:51,1500
532,0:08:52,1420
533,0:08:53,1538
534,0:08:54,1520
535,0:08:55,1563
536,0:08:56,1486
537,0:08:57,1524
538,0:08:58,1561
539,0:08:59,1459
540,0:09:00,1520
541,0:09:01,1479
542,0:09:02,1418
543,0:09:03,1507
544,0:09:04,1558
545,0:09:05,1549
546,0:09:06,1533
547,0:09:07,1495
548,0:09:08,1467
549,0:09:09,1466
550,0:09:10,1434
551,0:09:11,1530
552,0:09:12,1479
553,0:09:13,1492
554,0:09:14,1456
555,0:09:15,1469
556,0:09:16,1584
557,0:09:17,1506
558,0:09:18,1476
559,0:09:19,1528
560,0:09:20,1480
561,0:09:21,1549
562,0:09:22,1479
563,0:09:23,1537
564,0:09:24,1568
565,0:09:25,1510
566,0:09:26,1552
567,0:09:27,1476
568,0:09:28,1603
569,0:09:29,1515
570,0:09:30,1488
571,0:09:31,1449
572,0:09:32,1478
573,0:09:33,1473
574,0:09:34,1519
575,0:09:35,1488
576,0:09:36,1532
577,0:09:37,1581
578,0:09:38,1483
579,0:09:39,1494
580,0:09:40,1532
581,0:09:41,1444
582,0:09:42,1507
583,0:09:43,1509
584,0:09:44,1473
585,0:09:45,1513
586,0:09:46,1460
587,0:09:47,1486
588,0:09:48,1515
589,0:09:49,1485
590,0:09:50,1429
591,0:09:51,1489
592,0:09:52,1554
593,0:09:53,1583
594,0:09:54,1524
595,0:09:55,1511
596,0:09:56,1476
597,0:09:57,1526
598,0:09:58,1497
599,0:09:59,1454
600,0:10:00,1455
601,0:10:01,1459
602,0:10:02,1449
603,0:10:03,1576
604,0:10:04,1563
605,0:10:05,1474
606,0:10:06,1499
607,0:10:07,1497
608,0:10:08,1515
609,0:10:09,1470
610,0:10:10,1581
611,0:10:11,1477
612,0:10:12,1441
613,0:10:13,1521
614,0:10:14,1454
615,0:10:15,1566
616,0:10:16,1494
617,0:10:17,1476
618,0:10:18,1520
619,0:10:19,1493
620,0:10:20,1531
621,0:10:21,1512
622,0:10:22,1493
623,0:10:23,1540
624,0:10:24,1531
625,0:10:25,1604
626,0:10:26,1579
627,0:10:27,1497
628,0:10:28,1481
629,0:10:29,1557
630,0:10:30,1482
631,0:10:31,1458
632,0:10:32,1539
633,0:10:33,1543
634,0:10:34,1574
635,0:10:35,1478
636,0:10:36,1458
637,0:10:37,1523
638,0:10:38,1518
639,0:10:39,1537
640,0:10:40,1486
641,0:10:41,1514
642,0:10:42,1547
643,0:10:43,1475
644,0:10:44,1514
645,0:10:45,1461
646,0:10:46,1512
647,0:10:47,1512
648,0:10:48,1579
649,0:10:49,1521
650,0:10:50,1523
651,0:10:51,1459
652,0:10:52,1494
653,0:10:53,1520
654,0:10:54,1509
655,0:10:55,1507
656,0:10:56,1499
657,0:10:57,1548
658,0:10:58,1511
659,0:10:59,1549
660,0:11:00,1541
661,0:11:01,1537
662,0:11:02,1539
663,0:11:03,1482
664,0:11:04,1479
665,0:11:05,1580
666,0:11:06,1485
667,0:11:07,1485
668,0:11:08,1434
669,0:11:09,1499
670,0:11:10,1492
671,0:11:11,1486
672,0:11:12,1462
673,0:11:13,1475
674,0:11:14,1466
675,0:11:15,1488
676,0:11:16,1448
677,0:11:17,1463
678,0:11:18,1543
679,0:11:19,1525
680,0:11:20,1536
681,0:11:21,1474
682,0:11:22,1487
683,0:11:23,1492
684,0:11:24,1580
685,0:11:25,1486
686,0:11:26,1526
687,0:11:27,1491
688,0:11:28,1438
689,0:11:29,1495
690,0:11:30,1506
691,0:11:31,1558
692,0:11:32,1486
693,0:11:33,1540
694,0:11:34,1581
695,0:11:35,1534
696,0:11:36,1508
697,0:11:37,1479
698,0:11:38,1458
699,0:11:39,1455
700,0:11:40,1472
701,0:11:41,1575
702,0:11:42,1424
703,0:11:43,1424
704,0:11:44,1466
705,0:11:45,1466
706,0:11:46,1452
707,0:11:47,1538
708,0:11:48,1454
709,0:11:49,1443
710,0:11:50,1414
711,0:11:51,1434
712,0:11:52,1526
713,0:11:53,1447
714,0:11:54,1467
715,0:11:55,1519
716,0:11:56,1460
717,0:11:57,1468
718,0:11:58,1390
719,0:11:59,1553
720,0:12:00,1526
721,0:12:01,1460
722,0:12:02,1486
723,0:12:03,1499
724,0:12:04,1494
725,0:12:05,1425
726,0:12:06,1494
727,0:12:07,1486
728,0:12:08,1432
729,0:12:09,1449
730,0:12:10,1415
731,0:12:11,1473
732,0:12:12,1432
733,0:12:13,1476
734,0:12:14,1494
735,0:12:15,1434
736,0:12:16,1433
737,0:12:17,1536
738,0:12:18,1588
739,0:12:19,1541
740,0:12:20,1459
741,0:12:21,1486
742,0:12:22,1513
743,0:12:23,1497
744,0:12:24,1473
745,0:12:25,1518
746,0:12:26,1548
747,0:12:27,1504
748,0:12:28,1530
749,0:12:29,1514
750,0:12:30,1533
751,0:12:31,1464
752,0:12:32,1381
753,0:12:33,1412
754,0:12:34,1500
755,0:12:35,1417
756,0:12:36,1387
757,0:12:37,1439
758,0:12:38,1434
759,0:12:39,1481
760,0:12:40,1426
761,0:12:41,1284
762,0:12:42,1529
763,0:12:43,1477
764,0:12:44,1467
765,0:12:45,1439
766,0:12:46,1497
767,0:12:47,1430
768,0:12:48,1418
769,0:12:49,1524
770,0:12:50,1623
771,0:12:51,1522
772,0:12:52,1545
773,0:12:53,1484
774,0:12:54,1475
775,0:12:55,1553
776,0:12:56,1453
777,0:12:57,1585
778,0:12:58,1534
779,0:12:59,1548
780,0:13:00,1594
781,0:13:01,1318
782,0:13:02,1507
783,0:13:03,1484
784,0:13:04,1618
785,0:13:05,1404
786,0:13:06,1431
787,0:13:07,1506
788,0:13:08,1560
789,0:13:09,1437
790,0:13:10,1577
791,0:13:11,1433
792,0:13:12,1322
793,0:13:13,1477
794,0:13:14,1394
795,0:13:15,1381
796,0:13:16,1436
797,0:13:17,1380
798,0:13:18,1492
799,0:13:19,1434
800,0:13:20,1454
801,0:13:21,1461
802,0:13:22,1402
803,0:13:23,1474
804,0:13:24,1515
805,0:13:25,1586
