              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 13:35:32 (12/3/2026) 
DRT4 Serial Number: #3173 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1	0	0	0	 85.7 
2	0	0	1	 87.6 
897	0	14	56	 36.7 
898	0	14	57	 49.0 
899	0	14	58	 47.4 
900	0	14	59	 22.3 
901	0	15	0	 27.0 
902	0	15	1	 37.0 
903	0	15	2	 57.8 
904	0	15	3	103.0 
905	0	15	4	145.4 
906	0	15	5	138.1 
907	0	15	6	167.7 
908	0	15	7	140.4 
909	0	15	8	120.4 
910	0	15	9	118.1 
911	0	15	10	141.3 
912	0	15	11	202.7 
913	0	15	12	137.1 
914	0	15	13	107.1 
915	0	15	14	133.9 
916	0	15	15	105.1 
917	0	15	16	100.8 
918	0	15	17	 74.6 
919	0	15	18	 76.3 
920	0	15	19	 69.6 
921	0	15	20	 82.7 
922	0	15	21	 56.8 
923	0	15	22	 45.2 
924	0	15	23	 68.4 
925	0	15	24	 67.2 
926	0	15	25	 61.0 
927	0	15	26	 78.6 
928	0	15	27	112.8 
929	0	15	28	158.2 
930	0	15	29	200.6 
931	0	15	30	208.1 
932	0	15	31	145.6 
933	0	15	32	107.6 
934	0	15	33	100.6 
935	0	15	34	108.6 
936	0	15	35	 85.3 
937	0	15	36	 56.3 
938	0	15	37	 59.2 
939	0	15	38	 39.3 
940	0	15	39	 62.7 
941	0	15	40	 61.6 
942	0	15	41	130.9 
943	0	15	42	 84.2 
944	0	15	43	114.2 
945	0	15	44	117.7 
946	0	15	45	 71.0 
947	0	15	46	 63.4 
948	0	15	47	 55.4 
949	0	15	48	 52.0 
950	0	15	49	 45.0 
951	0	15	50	 50.2 
952	0	15	51	121.5 
953	0	15	52	105.0 
954	0	15	53	 85.8 
955	0	15	54	 97.4 
956	0	15	55	114.6 
957	0	15	56	118.9 
958	0	15	57	120.7 
959	0	15	58	127.6 
960	0	15	59	103.0 
961	0	16	0	 63.6 
962	0	16	1	 84.6 
963	0	16	2	 87.4 
964	0	16	3	 89.5 
965	0	16	4	 72.1 
966	0	16	5	 78.8 
967	0	16	6	 48.0 
968	0	16	7	 52.0 
969	0	16	8	 51.4 
970	0	16	9	 47.0 
971	0	16	10	 44.2 
972	0	16	11	 63.9 
973	0	16	12	153.0 
974	0	16	13	141.8 
975	0	16	14	 86.8 
976	0	16	15	107.5 
977	0	16	16	120.1 
978	0	16	17	133.6 
979	0	16	18	123.1 
980	0	16	19	166.0 
981	0	16	20	126.2 
982	0	16	21	129.1 
983	0	16	22	211.2 
984	0	16	23	132.1 
985	0	16	24	 71.8 
986	0	16	25	 44.6 
987	0	16	26	 74.7 
988	0	16	27	 70.0 
989	0	16	28	 99.1 
990	0	16	29	 67.4 
991	0	16	30	 95.7 
992	0	16	31	168.9 
993	0	16	32	191.5 
994	0	16	33	193.4 
995	0	16	34	218.5 
996	0	16	35	202.1 
997	0	16	36	224.9 
998	0	16	37	206.0 
999	0	16	38	180.2 
1000	0	16	39	150.9 
1001	0	16	40	120.5 
1002	0	16	41	 92.0 
1003	0	16	42	 90.6 
1004	0	16	43	 95.5 
1005	0	16	44	 72.8 
1006	0	16	45	 51.2 
1007	0	16	46	 59.0 
1008	0	16	47	 56.6 
1009	0	16	48	 63.4 
1010	0	16	49	 80.0 
1011	0	16	50	142.2 
1012	0	16	51	112.3 
1013	0	16	52	 86.4 
1014	0	16	53	 71.6 
1015	0	16	54	 90.3 
1016	0	16	55	 86.3 
1017	0	16	56	 69.4 
1018	0	16	57	 92.2 
1019	0	16	58	 67.4 
1020	0	16	59	 48.1 
1021	0	17	0	 83.6 
1022	0	17	1	 77.6 
1023	0	17	2	 69.1 
1024	0	17	3	 60.2 
1025	0	17	4	 43.5 
1026	0	17	5	 54.6 
1027	0	17	6	 93.0 
1028	0	17	7	118.6 
1029	0	17	8	 47.2 
1030	0	17	9	 85.9 
1031	0	17	10	196.0 
1032	0	17	11	203.5 
1033	0	17	12	197.7 
1034	0	17	13	200.1 
1035	0	17	14	221.4 
1036	0	17	15	199.0 
1037	0	17	16	119.6 
1038	0	17	17	114.7 
1039	0	17	18	116.8 
1040	0	17	19	105.1 
1041	0	17	20	121.5 
1042	0	17	21	 86.2 
1043	0	17	22	 79.3 
1044	0	17	23	 77.3 
1045	0	17	24	 84.4 
1046	0	17	25	 69.4 
1047	0	17	26	 53.2 
1048	0	17	27	 91.8 
1049	0	17	28	126.3 
1050	0	17	29	 73.8 
1051	0	17	30	 70.4 
1052	0	17	31	106.3 
1053	0	17	32	114.0 
1054	0	17	33	130.8 
1055	0	17	34	134.3 
1056	0	17	35	 92.1 
1057	0	17	36	 94.9 
1058	0	17	37	124.0 
1059	0	17	38	 85.4 
1060	0	17	39	 59.3 
1061	0	17	40	 54.2 
1062	0	17	41	 34.7 
1063	0	17	42	 42.3 
1064	0	17	43	 39.2 
1065	0	17	44	 31.2 
1066	0	17	45	 56.6 
1067	0	17	46	166.2 
1068	0	17	47	 98.2 
1069	0	17	48	 62.4 
1070	0	17	49	 54.1 
1071	0	17	50	105.7 
1072	0	17	51	177.4 
1073	0	17	52	194.0 
1074	0	17	53	162.1 
1075	0	17	54	127.7 
1076	0	17	55	107.9 
1077	0	17	56	136.1 
1078	0	17	57	145.7 
1079	0	17	58	144.5 
1080	0	17	59	144.7 
1081	0	18	0	109.4 
1082	0	18	1	115.4 
1083	0	18	2	 83.4 
1084	0	18	3	 77.4 
1085	0	18	4	 70.6 
1086	0	18	5	 75.6 
1087	0	18	6	 65.7 
1088	0	18	7	110.4 
1089	0	18	8	157.8 
1090	0	18	9	119.5 
1091	0	18	10	100.3 
1092	0	18	11	124.1 
1093	0	18	12	132.8 
1094	0	18	13	143.8 
1095	0	18	14	143.9 
1096	0	18	15	116.3 
1097	0	18	16	107.3 
1098	0	18	17	122.5 
1099	0	18	18	 98.6 
1100	0	18	19	103.2 
1101	0	18	20	 85.9 
1102	0	18	21	102.9 
1103	0	18	22	 84.7 
1104	0	18	23	144.2 
1105	0	18	24	205.5 
1106	0	18	25	207.9 
1107	0	18	26	181.8 
1108	0	18	27	190.2 
1109	0	18	28	228.2 
1110	0	18	29	235.1 
1111	0	18	30	169.6 
1112	0	18	31	145.4 
1113	0	18	32	184.8 
1114	0	18	33	190.7 
1115	0	18	34	145.1 
1116	0	18	35	151.8 
1117	0	18	36	109.2 
1118	0	18	37	 93.6 
1119	0	18	38	 86.8 
1120	0	18	39	 64.7 
1121	0	18	40	 50.8 
1122	0	18	41	 82.0 
1123	0	18	42	151.6 
1124	0	18	43	130.2 
1125	0	18	44	 60.6 
1126	0	18	45	 47.3 
1127	0	18	46	 80.9 
1128	0	18	47	 87.7 
1129	0	18	48	 85.8 
1130	0	18	49	 81.7 
1131	0	18	50	 57.7 
1132	0	18	51	 75.6 
1133	0	18	52	 66.3 
1134	0	18	53	 77.0 
1135	0	18	54	 92.0 
1136	0	18	55	135.4 
1137	0	18	56	154.4 
1138	0	18	57	128.8 
1139	0	18	58	110.1 
1140	0	18	59	172.4 
1141	0	19	0	160.8 
1142	0	19	1	120.1 
1143	0	19	2	 99.4 
1144	0	19	3	178.9 
1145	0	19	4	195.1 
1146	0	19	5	179.2 
1147	0	19	6	119.8 
1148	0	19	7	122.2 
1149	0	19	8	171.8 
1150	0	19	9	188.5 
1151	0	19	10	205.9 
1152	0	19	11	149.1 
1153	0	19	12	144.2 
1154	0	19	13	 80.7 
1155	0	19	14	 75.3 
1156	0	19	15	 50.8 
1157	0	19	16	 61.8 
1158	0	19	17	144.4 
1159	0	19	18	115.2 
1160	0	19	19	 62.7 
1161	0	19	20	 68.9 
1162	0	19	21	 82.2 
1163	0	19	22	 98.7 
1164	0	19	23	 67.3 
1165	0	19	24	 77.4 
1166	0	19	25	 53.7 
1167	0	19	26	 45.3 
1168	0	19	27	 47.2 
1169	0	19	28	 52.7 
1170	0	19	29	 50.8 
1171	0	19	30	 39.0 
1172	0	19	31	 47.9 
1173	0	19	32	124.3 
1174	0	19	33	133.3 
1175	0	19	34	140.6 
1176	0	19	35	155.1 
1177	0	19	36	164.3 
1178	0	19	37	146.8 
1179	0	19	38	218.6 
1180	0	19	39	216.3 
1181	0	19	40	246.8 
1182	0	19	41	185.6 
1183	0	19	42	123.4 
1184	0	19	43	152.4 
1185	0	19	44	196.3 
1186	0	19	45	193.7 
1187	0	19	46	155.8 
1188	0	19	47	 91.5 
1189	0	19	48	 67.7 
1190	0	19	49	 74.7 
1191	0	19	50	 82.9 
1192	0	19	51	110.7 
1193	0	19	52	115.5 
1194	0	19	53	117.3 
1195	0	19	54	 72.8 
1196	0	19	55	 82.1 
1197	0	19	56	114.6 
1198	0	19	57	121.0 
1199	0	19	58	141.4 
1200	0	19	59	143.2 
1201	0	20	0	151.5 
1202	0	20	1	129.2 
1203	0	20	2	137.6 
1204	0	20	3	103.9 
1205	0	20	4	 99.4 
1206	0	20	5	137.9 
1207	0	20	6	 91.7 
1208	0	20	7	144.2 
1209	0	20	8	157.6 
1210	0	20	9	203.3 
1211	0	20	10	207.8 
1212	0	20	11	164.6 
1213	0	20	12	144.4 
1214	0	20	13	145.6 
1215	0	20	14	156.5 
1216	0	20	15	138.8 
1217	0	20	16	189.1 
1218	0	20	17	143.6 
1219	0	20	18	133.1 
1220	0	20	19	147.0 
1221	0	20	20	120.2 
1222	0	20	21	 92.5 
1223	0	20	22	105.2 
1224	0	20	23	177.0 
1225	0	20	24	114.4 
1226	0	20	25	 78.2 
1227	0	20	26	106.4 
1228	0	20	27	101.2 
1229	0	20	28	106.0 
1230	0	20	29	104.1 
1231	0	20	30	 76.6 
1232	0	20	31	 52.2 
1233	0	20	32	 42.3 
1234	0	20	33	 50.4 
1235	0	20	34	 52.2 
1236	0	20	35	 47.7 
1237	0	20	36	118.2 
1238	0	20	37	174.2 
1239	0	20	38	208.6 
1240	0	20	39	180.1 
1241	0	20	40	161.3 
1242	0	20	41	149.0 
1243	0	20	42	169.0 
1244	0	20	43	151.2 
1245	0	20	44	150.5 
1246	0	20	45	150.2 
1247	0	20	46	195.9 
1248	0	20	47	180.1 
1249	0	20	48	169.7 
1250	0	20	49	204.9 
1251	0	20	50	206.0 
1252	0	20	51	189.6 
1253	0	20	52	183.3 
1254	0	20	53	147.5 
1255	0	20	54	122.7 
1256	0	20	55	123.9 
1257	0	20	56	109.5 
1258	0	20	57	152.3 
1259	0	20	58	167.8 
1260	0	20	59	166.5 
1261	0	21	0	 69.8 
1262	0	21	1	 63.1 
1263	0	21	2	 88.2 
1264	0	21	3	113.6 
1265	0	21	4	 85.1 
1266	0	21	5	 57.3 
1267	0	21	6	 61.8 
1268	0	21	7	 65.3 
1269	0	21	8	183.5 
1270	0	21	9	199.6 
1271	0	21	10	210.3 
1272	0	21	11	260.4 
1273	0	21	12	218.1 
1274	0	21	13	 99.2 
1275	0	21	14	158.3 
1276	0	21	15	191.6 
1277	0	21	16	196.5 
1278	0	21	17	180.1 
1279	0	21	18	187.2 
1280	0	21	19	205.8 
1281	0	21	20	114.7 
1282	0	21	21	178.5 
1283	0	21	22	 81.2 
1284	0	21	23	 82.4 
1285	0	21	24	 68.4 
1286	0	21	25	 74.8 
1287	0	21	26	 61.5 
1288	0	21	27	 90.3 
1289	0	21	28	 90.7 
1290	0	21	29	197.3 
1291	0	21	30	 72.2 
1292	0	21	31	 93.0 
1293	0	21	32	 71.0 
1294	0	21	33	 52.6 
1295	0	21	34	121.0 
1296	0	21	35	141.2 
1297	0	21	36	119.5 
1298	0	21	37	 89.9 
1299	0	21	38	 71.2 
1300	0	21	39	 44.5 
1301	0	21	40	 45.2 
1302	0	21	41	145.9 
1303	0	21	42	 99.1 
1304	0	21	43	 63.2 
1305	0	21	44	118.1 
1306	0	21	45	163.1 
1307	0	21	46	204.0 
1308	0	21	47	198.3 
1309	0	21	48	195.0 
1310	0	21	49	 91.6 
1311	0	21	50	 58.7 
1312	0	21	51	 78.1 
1313	0	21	52	 59.8 
1314	0	21	53	 61.5 
1315	0	21	54	 45.9 
1316	0	21	55	 26.0 
1317	0	21	56	 27.4 
1318	0	21	57	 38.3 
1319	0	21	58	108.2 
1320	0	21	59	 75.2 
1321	0	22	0	 64.6 
1322	0	22	1	 90.3 
1323	0	22	2	 93.1 
1324	0	22	3	 93.1 
1325	0	22	4	 65.5 
1326	0	22	5	 85.2 
1327	0	22	6	126.5 
1328	0	22	7	106.4 
1329	0	22	8	107.3 
1330	0	22	9	113.5 
1331	0	22	10	 69.4 
1332	0	22	11	 49.8 
1333	0	22	12	 79.8 
1334	0	22	13	129.3 
1335	0	22	14	122.1 
1336	0	22	15	 49.7 
1337	0	22	16	 45.6 
1338	0	22	17	 59.7 
1339	0	22	18	 62.0 
1340	0	22	19	 89.1 
1341	0	22	20	105.2 
1342	0	22	21	133.4 
1343	0	22	22	114.9 
1344	0	22	23	 86.5 
1345	0	22	24	 61.3 
1346	0	22	25	 75.0 
1347	0	22	26	124.8 
1348	0	22	27	103.9 
1349	0	22	28	 77.7 
1350	0	22	29	 52.1 
1351	0	22	30	 52.0 
1352	0	22	31	126.5 
1353	0	22	32	163.5 
1354	0	22	33	126.4 
1355	0	22	34	 78.9 
1356	0	22	35	 58.5 
1357	0	22	36	 76.1 
1358	0	22	37	 87.9 
1359	0	22	38	 85.2 
1360	0	22	39	 96.2 
1361	0	22	40	116.4 
1362	0	22	41	104.4 
1363	0	22	42	 78.3 
1364	0	22	43	 62.5 
1365	0	22	44	 67.5 
1366	0	22	45	 49.7 
1367	0	22	46	 49.6 
1368	0	22	47	 89.2 
1369	0	22	48	115.4 
1370	0	22	49	 36.0 
1371	0	22	50	 91.6 
1372	0	22	51	120.0 
1373	0	22	52	181.7 
1374	0	22	53	184.8 
1375	0	22	54	178.7 
1376	0	22	55	172.0 
1377	0	22	56	182.1 
1378	0	22	57	192.4 
1379	0	22	58	165.8 
1380	0	22	59	191.6 
1381	0	23	0	123.8 
1382	0	23	1	105.1 
1383	0	23	2	 68.3 
1384	0	23	3	 77.4 
1385	0	23	4	 70.9 
1386	0	23	5	 62.9 
1387	0	23	6	 47.5 
1388	0	23	7	 46.6 
1389	0	23	8	 83.2 
1390	0	23	9	 72.9 
1391	0	23	10	 41.7 
1392	0	23	11	 47.0 
1393	0	23	12	 74.6 
1394	0	23	13	 83.2 
1395	0	23	14	 92.8 
1396	0	23	15	 94.9 
1397	0	23	16	 75.6 
1398	0	23	17	 74.2 
1399	0	23	18	 81.2 
1400	0	23	19	 70.4 
1401	0	23	20	 65.6 
1402	0	23	21	 59.1 
1403	0	23	22	 61.4 
1404	0	23	23	 56.7 
1405	0	23	24	 53.4 
1406	0	23	25	 75.7 
1407	0	23	26	 91.1 
1408	0	23	27	 84.8 
1409	0	23	28	174.4 
1410	0	23	29	209.4 
1411	0	23	30	161.9 
1412	0	23	31	140.5 
1413	0	23	32	138.7 
1414	0	23	33	162.0 
1415	0	23	34	158.4 
1416	0	23	35	171.8 
1417	0	23	36	162.6 
1418	0	23	37	160.9 
1419	0	23	38	142.0 
1420	0	23	39	 90.0 
1421	0	23	40	 88.4 
1422	0	23	41	 74.6 
1423	0	23	42	 43.8 
1424	0	23	43	 99.9 
1425	0	23	44	 59.4 
1426	0	23	45	 81.2 
1427	0	23	46	111.2 
1428	0	23	47	 77.8 
1429	0	23	48	 50.3 
1430	0	23	49	 70.1 
1431	0	23	50	 69.9 
1432	0	23	51	 66.0 
1433	0	23	52	 55.1 
1434	0	23	53	 64.9 
1435	0	23	54	 48.4 
1436	0	23	55	 35.6 
1437	0	23	56	 45.9 
1438	0	23	57	 75.9 
1439	0	23	58	 59.9 
1440	0	23	59	 53.9 
1441	0	24	0	 86.2 
1442	0	24	1	 55.7 
1443	0	24	2	 34.4 
1444	0	24	3	 56.2 
1445	0	24	4	 76.8 
1446	0	24	5	140.0 
1447	0	24	6	165.8 
1448	0	24	7	197.1 
1449	0	24	8	212.1 
1450	0	24	9	186.6 
1451	0	24	10	162.0 
1452	0	24	11	168.1 
1453	0	24	12	190.3 
1454	0	24	13	155.3 
1455	0	24	14	165.1 
1456	0	24	15	121.4 
1457	0	24	16	 91.5 
1458	0	24	17	 61.3 
1459	0	24	18	 66.9 
1460	0	24	19	 69.4 
1461	0	24	20	 59.6 
1462	0	24	21	 99.9 
1463	0	24	22	131.7 
1464	0	24	23	 74.7 
1465	0	24	24	 29.0 
1466	0	24	25	 29.2 
1467	0	24	26	 30.9 
1468	0	24	27	 37.2 
1469	0	24	28	 36.3 
1470	0	24	29	 42.6 
1471	0	24	30	 50.1 
1472	0	24	31	 49.0 
1473	0	24	32	107.1 
1474	0	24	33	 57.6 
1475	0	24	34	 95.5 
1476	0	24	35	 70.2 
1477	0	24	36	 68.2 
1478	0	24	37	 85.7 
1479	0	24	38	 63.0 
1480	0	24	39	106.4 
1481	0	24	40	164.0 
1482	0	24	41	203.2 
1483	0	24	42	228.1 
1484	0	24	43	179.1 
1485	0	24	44	228.4 
1486	0	24	45	168.3 
1487	0	24	46	135.5 
1488	0	24	47	112.3 
1489	0	24	48	 85.4 
1490	0	24	49	 87.8 
1491	0	24	50	115.6 
1492	0	24	51	 77.2 
1493	0	24	52	 76.2 
1494	0	24	53	 89.5 
1495	0	24	54	 98.3 
1496	0	24	55	 93.1 
1497	0	24	56	118.9 
1498	0	24	57	129.7 
1499	0	24	58	106.2 
1500	0	24	59	 67.9 
1501	0	25	0	 52.1 
1502	0	25	1	 52.2 
1503	0	25	2	 49.8 
1504	0	25	3	 42.6 
1505	0	25	4	 67.9 
1506	0	25	5	 54.7 
1507	0	25	6	 66.7 
1508	0	25	7	 68.0 
1509	0	25	8	 62.8 
1510	0	25	9	 48.5 
1511	0	25	10	 46.4 
1512	0	25	11	 49.5 
1513	0	25	12	 63.8 
1514	0	25	13	138.3 
1515	0	25	14	104.1 
1516	0	25	15	165.4 
1517	0	25	16	132.4 
1518	0	25	17	149.1 
1519	0	25	18	201.6 
1520	0	25	19	189.9 
1521	0	25	20	186.7 
1522	0	25	21	145.1 
1523	0	25	22	130.9 
1524	0	25	23	128.6 
1525	0	25	24	 98.9 
1526	0	25	25	102.4 
1527	0	25	26	119.0 
1528	0	25	27	135.7 
1529	0	25	28	122.1 
1530	0	25	29	103.2 
1531	0	25	30	 71.6 
1532	0	25	31	 73.6 
1533	0	25	32	 73.1 
1534	0	25	33	101.9 
1535	0	25	34	 78.7 
1536	0	25	35	 36.2 
1537	0	25	36	 43.6 
1538	0	25	37	 69.6 
1539	0	25	38	 53.2 
1540	0	25	39	 48.4 
1541	0	25	40	 63.2 
1542	0	25	41	 39.9 
1543	0	25	42	 44.9 
1544	0	25	43	 54.0 
1545	0	25	44	 61.1 
1546	0	25	45	 65.8 
1547	0	25	46	 64.4 
1548	0	25	47	 60.8 
1549	0	25	48	 64.6 
1550	0	25	49	 77.8 
1551	0	25	50	 73.5 
1552	0	25	51	 42.2 
1553	0	25	52	 38.6 
1554	0	25	53	 98.5 
1555	0	25	54	215.2 
1556	0	25	55	140.5 
1557	0	25	56	204.5 
1558	0	25	57	191.2 
1559	0	25	58	172.4 
1560	0	25	59	133.8 
1561	0	26	0	117.3 
1562	0	26	1	104.4 
1563	0	26	2	109.0 
1564	0	26	3	127.0 
1565	0	26	4	110.0 
1566	0	26	5	102.0 
1567	0	26	6	 90.5 
1568	0	26	7	 58.8 
1569	0	26	8	 80.8 
1570	0	26	9	 54.0 
1571	0	26	10	 56.1 
1572	0	26	11	134.1 
1573	0	26	12	 82.2 
1574	0	26	13	 70.1 
1575	0	26	14	 51.2 
1576	0	26	15	 67.9 
1577	0	26	16	 74.5 
1578	0	26	17	 67.8 
1579	0	26	18	 66.5 
1580	0	26	19	 93.5 
1581	0	26	20	 83.4 
1582	0	26	21	 65.0 
1583	0	26	22	 54.8 
1584	0	26	23	 73.5 
1585	0	26	24	 69.4 
1586	0	26	25	 91.4 
1587	0	26	26	115.1 
1588	0	26	27	 68.0 
1589	0	26	28	 50.3 
1590	0	26	29	 91.6 
1591	0	26	30	120.1 
1592	0	26	31	106.8 
1593	0	26	32	156.7 
1594	0	26	33	185.0 
1595	0	26	34	207.8 
1596	0	26	35	148.8 
1597	0	26	36	108.4 
1598	0	26	37	103.3 
1599	0	26	38	 79.8 
1600	0	26	39	 64.5 
1601	0	26	40	 72.0 
1602	0	26	41	 62.7 
1603	0	26	42	 61.1 
1604	0	26	43	 49.5 
1605	0	26	44	 70.1 
1606	0	26	45	 84.2 
1607	0	26	46	100.1 
1608	0	26	47	 62.9 
1609	0	26	48	 74.0 
1610	0	26	49	 99.5 
1611	0	26	50	 82.4 
1612	0	26	51	 63.6 
1613	0	26	52	109.1 
1614	0	26	53	 84.9 
1615	0	26	54	 76.6 
1616	0	26	55	 97.8 
1617	0	26	56	 79.4 
1618	0	26	57	 81.5 
1619	0	26	58	 94.8 
1620	0	26	59	108.5 
1621	0	27	0	 95.1 
1622	0	27	1	 61.0 
1623	0	27	2	 48.1 
1624	0	27	3	109.5 
1625	0	27	4	157.2 
1626	0	27	5	137.1 
1627	0	27	6	169.5 
1628	0	27	7	206.9 
1629	0	27	8	200.4 
1630	0	27	9	182.6 
1631	0	27	10	144.1 
1632	0	27	11	131.3 
1633	0	27	12	 87.2 
1634	0	27	13	 75.8 
1635	0	27	14	 65.8 
1636	0	27	15	 73.6 
1637	0	27	16	 66.6 
1638	0	27	17	 72.8 
1639	0	27	18	 60.1 
1640	0	27	19	 69.5 
1641	0	27	20	 92.2 
1642	0	27	21	 63.2 
1643	0	27	22	 40.8 
1644	0	27	23	 66.9 
1645	0	27	24	 44.3 
1646	0	27	25	 65.9 
1647	0	27	26	 46.5 
1648	0	27	27	 94.4 
1649	0	27	28	 60.3 
1650	0	27	29	 53.7 
1651	0	27	30	 36.4 
1652	0	27	31	 73.9 
1653	0	27	32	 60.0 
1654	0	27	33	 56.0 
1655	0	27	34	 69.0 
1656	0	27	35	 43.0 
1657	0	27	36	 90.6 
1658	0	27	37	138.2 
1659	0	27	38	 98.8 
1660	0	27	39	103.3 
1661	0	27	40	 97.6 
1662	0	27	41	130.4 
1663	0	27	42	201.6 
1664	0	27	43	215.8 
1665	0	27	44	230.4 
1666	0	27	45	145.1 
1667	0	27	46	261.9 
1668	0	27	47	248.4 
1669	0	27	48	139.5 
1670	0	27	49	 90.8 
1671	0	27	50	 57.7 
1672	0	27	51	 66.8 
1673	0	27	52	 84.8 
1674	0	27	53	 49.2 
1675	0	27	54	 13.5 
1676	0	27	55	  9.7 
1677	0	27	56	 15.2 
1678	0	27	57	 14.7 
1679	0	27	58	 20.8 
1680	0	27	59	 36.4 
1681	0	28	0	 64.5 
1682	0	28	1	 81.7 
1683	0	28	2	101.8 
1684	0	28	3	 99.6 
1685	0	28	4	 78.3 
1686	0	28	5	 74.6 
1687	0	28	6	 29.2 
1688	0	28	7	 22.3 
1689	0	28	8	 15.0 
1690	0	28	9	 20.1 
1691	0	28	10	 19.0 
1692	0	28	11	 23.6 
1693	0	28	12	 40.4 
1694	0	28	13	 28.5 
1695	0	28	14	 59.0 
1696	0	28	15	 58.3 
1697	0	28	16	 38.2 
1698	0	28	17	 38.1 
1699	0	28	18	 62.4 
1700	0	28	19	 53.4 
1701	0	28	20	 66.1 
1702	0	28	21	 64.6 
1703	0	28	22	 55.5 
1704	0	28	23	 40.3 
1705	0	28	24	 25.0 
1706	0	28	25	 11.1 
1707	0	28	26	 14.8 
1708	0	28	27	 14.3 
1709	0	28	28	 28.7 
1710	0	28	29	 26.2 
1711	0	28	30	 35.2 
1712	0	28	31	 45.4 
1713	0	28	32	 42.8 
1714	0	28	33	 57.5 
1715	0	28	34	 60.8 
1716	0	28	35	 46.2 
1717	0	28	36	 16.8 
1718	0	28	37	  9.4 
1719	0	28	38	  6.6 
1720	0	28	39	  4.4 
1721	0	28	40	  8.4 
1722	0	28	41	  8.7 
1723	0	28	42	  9.2 
1724	0	28	43	 11.8 
1725	0	28	44	 17.4 
1726	0	28	45	 27.4 
1727	0	28	46	 49.7 
1728	0	28	47	 75.2 
1729	0	28	48	 79.2 
1730	0	28	49	 91.8 
1731	0	28	50	113.4 
1732	0	28	51	125.8 
1733	0	28	52	128.7 
1734	0	28	53	132.6 
1735	0	28	54	140.4 
1736	0	28	55	102.1 
1737	0	28	56	 53.9 
1738	0	28	57	 31.6 
1739	0	28	58	 24.9 
1740	0	28	59	 27.5 
1741	0	29	0	 28.2 
1742	0	29	1	 92.8 
1743	0	29	2	140.4 
1744	0	29	3	158.2 
1745	0	29	4	241.7 
1746	0	29	5	 98.3 
1747	0	29	6	 66.1 
1748	0	29	7	 24.1 
1749	0	29	8	 74.6 
1750	0	29	9	 65.7 
1751	0	29	10	 98.2 
1752	0	29	11	101.6 
1753	0	29	12	 94.9 
1754	0	29	13	176.4 
1755	0	29	14	167.6 
1756	0	29	15	 82.3 
1757	0	29	16	170.0 
1758	0	29	17	160.6 
1759	0	29	18	138.6 
1760	0	29	19	148.6 
1761	0	29	20	 93.6 
1762	0	29	21	 78.1 
1763	0	29	22	 74.0 
1764	0	29	23	 81.4 
1765	0	29	24	 84.6 
1766	0	29	25	140.2 
1767	0	29	26	 90.2 
1768	0	29	27	128.4 
1769	0	29	28	 79.5 
1770	0	29	29	 56.5 
1771	0	29	30	 85.5 
1772	0	29	31	 41.6 
1773	0	29	32	 84.6 
1774	0	29	33	106.4 
1775	0	29	34	 97.9 
1776	0	29	35	106.0 
1777	0	29	36	114.3 
1778	0	29	37	114.2 
1779	0	29	38	126.1 
1780	0	29	39	 79.4 
1781	0	29	40	102.9 
1782	0	29	41	 74.7 
1783	0	29	42	 50.6 
1784	0	29	43	 62.7 
1785	0	29	44	 94.5 
1786	0	29	45	128.6 
1787	0	29	46	254.4 
1788	0	29	47	227.0 
1789	0	29	48	198.8 
1790	0	29	49	171.4 
1791	0	29	50	134.3 
1792	0	29	51	 70.1 
1793	0	29	52	 87.4 
1794	0	29	53	136.8 
1795	0	29	54	132.1 
1796	0	29	55	 81.4 
1797	0	29	56	 91.8 
1798	0	29	57	 89.0 
1799	0	29	58	 49.9 
1800	0	29	59	 71.3 
1801	0	30	0	 77.3 
1802	0	30	1	 70.0 
1803	0	30	2	 92.9 
1804	0	30	3	 76.3 
1805	0	30	4	 80.8 
1806	0	30	5	 73.3 
1807	0	30	6	 64.7 
1808	0	30	7	 47.8 
1809	0	30	8	 68.7 
1810	0	30	9	 82.7 
1811	0	30	10	 80.5 
1812	0	30	11	 86.6 
1813	0	30	12	114.2 
1814	0	30	13	106.9 
1815	0	30	14	109.2 
1816	0	30	15	107.2 
1817	0	30	16	 99.5 
1818	0	30	17	113.4 
1819	0	30	18	114.2 
1820	0	30	19	126.9 
1821	0	30	20	 85.6 
1822	0	30	21	 72.7 
1823	0	30	22	104.6 
1824	0	30	23	 88.3 
1825	0	30	24	135.4 
1826	0	30	25	115.6 
1827	0	30	26	166.7 
1828	0	30	27	145.4 
1829	0	30	28	101.8 
1830	0	30	29	 77.8 
1831	0	30	30	 55.6 
1832	0	30	31	 57.1 
1833	0	30	32	111.8 
1834	0	30	33	137.8 
1835	0	30	34	124.5 
1836	0	30	35	 74.5 
1837	0	30	36	 61.3 
1838	0	30	37	 55.4 
1839	0	30	38	 85.4 
1840	0	30	39	 77.7 
