              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 11:32:08 (30/9/2025) 
DRT4 Serial Number: #3173 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
1	0	0	0	 24.2	  0.0 
2	0	0	1	 11.1	  0.0 
639	0	10	38	 49.3	  0.0 
640	0	10	39	 88.0	  0.0 
641	0	10	40	121.0	  0.0 
642	0	10	41	188.0	  0.0 
643	0	10	42	200.9	  0.0 
644	0	10	43	188.3	  0.0 
645	0	10	44	185.2	  0.0 
646	0	10	45	144.4	  0.0 
647	0	10	46	124.4	  0.0 
648	0	10	47	 96.3	  0.0 
649	0	10	48	 79.3	  0.0 
650	0	10	49	 74.6	  0.0 
651	0	10	50	 79.8	  0.0 
652	0	10	51	 86.3	  0.0 
653	0	10	52	 95.0	  0.0 
654	0	10	53	 80.1	  0.0 
655	0	10	54	 70.9	  0.0 
656	0	10	55	 60.7	  0.0 
657	0	10	56	 60.3	  0.0 
658	0	10	57	 37.8	  0.0 
659	0	10	58	 43.5	  0.0 
660	0	10	59	 45.3	  0.0 
661	0	11	0	 45.3	  0.0 
662	0	11	1	 70.4	  0.0 
663	0	11	2	 63.0	  0.0 
664	0	11	3	 80.7	  0.0 
665	0	11	4	 77.1	  0.0 
666	0	11	5	 76.0	  0.0 
667	0	11	6	 64.5	  0.0 
668	0	11	7	103.6	  0.0 
669	0	11	8	 66.1	  0.0 
670	0	11	9	 64.1	  0.0 
671	0	11	10	 51.8	  0.0 
672	0	11	11	 51.6	  0.0 
673	0	11	12	 38.4	  0.0 
674	0	11	13	 53.4	  0.0 
675	0	11	14	 71.3	  0.0 
676	0	11	15	 69.0	  0.0 
677	0	11	16	 74.8	  0.0 
678	0	11	17	 76.0	  0.0 
679	0	11	18	 70.5	  0.0 
680	0	11	19	 83.8	  0.0 
681	0	11	20	 79.2	  0.0 
682	0	11	21	 62.4	  0.0 
683	0	11	22	 67.9	  0.0 
684	0	11	23	 61.7	  0.0 
685	0	11	24	 49.7	  0.0 
686	0	11	25	 48.2	  0.0 
687	0	11	26	 56.5	  0.0 
688	0	11	27	 61.6	  0.0 
689	0	11	28	 59.7	  0.0 
690	0	11	29	 64.1	  0.0 
691	0	11	30	 48.1	  0.0 
692	0	11	31	 76.2	  0.0 
693	0	11	32	 51.9	  0.0 
694	0	11	33	 51.3	  0.0 
695	0	11	34	 51.5	  0.0 
696	0	11	35	 36.1	  0.0 
697	0	11	36	 39.6	  0.0 
698	0	11	37	 38.4	  0.0 
699	0	11	38	 54.4	  0.0 
700	0	11	39	 66.3	  0.0 
701	0	11	40	 64.7	  0.0 
702	0	11	41	 65.8	  0.0 
703	0	11	42	 59.5	  0.0 
704	0	11	43	 71.2	  0.0 
705	0	11	44	 50.6	  0.0 
706	0	11	45	 37.4	  0.0 
707	0	11	46	 41.4	  0.0 
708	0	11	47	 47.0	  0.0 
709	0	11	48	 43.4	  0.0 
710	0	11	49	 68.6	  0.0 
711	0	11	50	 64.8	  0.0 
712	0	11	51	 57.7	  0.0 
713	0	11	52	 57.9	  0.0 
714	0	11	53	 52.5	  0.0 
715	0	11	54	 48.1	  0.0 
716	0	11	55	 80.0	  0.0 
717	0	11	56	 65.6	  0.0 
718	0	11	57	 49.0	  0.0 
719	0	11	58	 42.5	  0.0 
720	0	11	59	 26.5	  0.0 
721	0	12	0	 42.0	  0.0 
722	0	12	1	 88.6	  0.0 
723	0	12	2	 73.4	  0.0 
724	0	12	3	 64.2	  0.0 
725	0	12	4	 70.0	  0.0 
726	0	12	5	 86.4	  0.0 
727	0	12	6	 80.6	  0.0 
728	0	12	7	 85.8	  0.0 
729	0	12	8	 78.5	  0.0 
730	0	12	9	 50.6	  0.0 
731	0	12	10	 43.2	  0.0 
732	0	12	11	 41.1	  0.0 
733	0	12	12	 42.9	  0.0 
734	0	12	13	 62.1	  0.0 
735	0	12	14	 92.4	  0.0 
736	0	12	15	133.1	  0.0 
737	0	12	16	123.4	  0.0 
738	0	12	17	 85.0	  0.0 
739	0	12	18	 68.3	  0.0 
740	0	12	19	 91.8	  0.0 
741	0	12	20	 90.8	  0.0 
742	0	12	21	 95.3	  0.0 
743	0	12	22	 74.1	  0.0 
744	0	12	23	 73.5	  0.0 
745	0	12	24	 72.6	  0.0 
746	0	12	25	 92.1	  0.0 
747	0	12	26	 75.7	  0.0 
748	0	12	27	 79.0	  0.0 
749	0	12	28	 74.4	  0.0 
750	0	12	29	 60.3	  0.0 
751	0	12	30	 59.3	  0.0 
752	0	12	31	 84.3	  0.0 
753	0	12	32	137.9	  0.0 
754	0	12	33	141.9	  0.0 
755	0	12	34	171.6	  0.0 
756	0	12	35	211.0	  0.0 
757	0	12	36	206.0	  0.0 
758	0	12	37	201.9	  0.0 
759	0	12	38	193.9	  0.0 
760	0	12	39	170.2	  0.0 
761	0	12	40	134.7	  0.0 
762	0	12	41	111.6	  0.0 
763	0	12	42	 66.7	  0.0 
764	0	12	43	 72.1	  0.0 
765	0	12	44	 91.1	  0.0 
766	0	12	45	 52.3	  0.0 
767	0	12	46	 56.3	  0.0 
768	0	12	47	113.4	  0.0 
769	0	12	48	130.8	  0.0 
770	0	12	49	119.4	  0.0 
771	0	12	50	139.5	  0.0 
772	0	12	51	124.3	  0.0 
773	0	12	52	 98.2	  0.0 
774	0	12	53	 85.4	  0.0 
775	0	12	54	 70.9	  0.0 
776	0	12	55	 70.1	  0.0 
777	0	12	56	 42.5	  0.0 
778	0	12	57	 39.9	  0.0 
779	0	12	58	 74.8	  0.0 
780	0	12	59	 91.4	  0.0 
781	0	13	0	 93.9	  0.0 
